id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401752800,2025,1,regular,2025-08-31T03:00:00.000Z,False,True,False,False,,1056.0,Rose Bowl,26,UCLA,fbs,Big Ten,10.0,"[0, 7, 3, 0]",0.0,1492.0,1404.0,254,Utah,fbs,Big 12,43.0,"[13, 10, 7, 13]",1.0,1542.0,1630.0,2.96631481543708,,,401752800,6.5,Bovada
401752680,2025,1,regular,2025-08-31T19:00:00.000Z,False,True,True,False,,5348.0,Mercedes-Benz Stadium,2579,South Carolina,fbs,SEC,24.0,"[7, 3, 0, 14]",0.775375485420227,1706.0,1729.0,259,Virginia Tech,fbs,ACC,11.0,"[2, 6, 0, 3]",0.22462451457977295,1598.0,1575.0,5.151864455216693,,Aflac Kickoff,401752680,-7.0,Bovada
401754522,2025,1,regular,2025-08-31T23:30:00.000Z,False,True,False,False,,3948.0,Hard Rock Stadium,2390,Miami,fbs,ACC,27.0,"[0, 14, 7, 6]",0.9616499543190002,1736.0,1743.0,87,Notre Dame,fbs,FBS Independents,24.0,"[0, 7, 0, 17]",0.038350045680999756,2173.0,2166.0,5.318312492748594,,,401754522,3.0,Bovada
401754523,2025,1,regular,2025-09-02T00:00:00.000Z,False,True,False,False,,3787.0,Kenan Stadium,153,North Carolina,fbs,ACC,14.0,"[7, 0, 7, 0]",0.029689423739910126,1497.0,1417.0,2628,TCU,fbs,Big 12,48.0,"[7, 13, 21, 7]",0.9703105762600899,1633.0,1713.0,3.407486721191629,,,401754523,3.5,Bovada
401754528,2025,2,regular,2025-09-05T23:00:00.000Z,False,True,False,False,,3873.0,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,28.0,"[0, 6, 8, 14]",0.7146517038345337,1706.0,1727.0,256,James Madison,fbs,Sun Belt,14.0,"[7, 0, 7, 0]",0.2853482961654663,1627.0,1606.0,7.134433804940607,,,401754528,-15.0,Bovada
401752826,2025,2,regular,2025-09-05T23:30:00.000Z,False,True,False,False,,3665.0,SECU Stadium,120,Maryland,fbs,Big Ten,20.0,"[3, 7, 3, 7]",0.27562257647514343,1509.0,1526.0,2459,Northern Illinois,fbs,Mid-American,9.0,"[0, 3, 6, 0]",0.7243774235248566,1470.0,1453.0,4.649374638913491,,,401752826,-17.0,Bovada
401754525,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3735.0,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,45.0,"[10, 14, 0, 14, 7, 0]",0.7657668590545654,1717.0,1703.0,239,Baylor,fbs,Big 12,48.0,"[0, 21, 3, 14, 7, 3]",0.23423314094543457,1569.0,1583.0,8.737381517894203,,,401754525,-3.0,Bovada
401752822,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3772.0,Jack Trice Stadium,66,Iowa State,fbs,Big 12,16.0,"[6, 7, 0, 3]",0.8555827736854553,1619.0,1621.0,2294,Iowa,fbs,Big Ten,13.0,"[0, 10, 3, 0]",0.14441722631454468,1682.0,1680.0,5.137924145830644,,,401752822,-3.0,Bovada
401752693,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3910.0,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,38.0,"[14, 14, 10, 0]",0.9815280437469482,1858.0,1896.0,23,San José State,fbs,Mountain West,7.0,"[0, 7, 0, 0]",0.018471956253051758,1467.0,1429.0,3.6535531729515283,,,401752693,-37.0,Bovada
401754524,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3670.0,Carter-Finley Stadium,152,NC State,fbs,ACC,35.0,"[7, 7, 21, 0]",0.6570654511451721,1507.0,1510.0,258,Virginia,fbs,ACC,31.0,"[14, 10, 7, 0]",0.3429345488548279,1521.0,1518.0,8.126042888443141,,,401754524,-3.0,Bovada
401756885,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3784.0,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,62.0,"[21, 27, 7, 7]",0.989311695098877,1571.0,1639.0,2309,Kent State,fbs,Mid-American,14.0,"[0, 0, 0, 14]",0.010688304901123047,1006.0,938.0,2.845913821655414,,,401756885,-48.5,Bovada
401754618,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,27.0,"[0, 6, 0, 14, 7]",0.2122134566307068,1476.0,1484.0,41,UConn,fbs,FBS Independents,20.0,"[0, 14, 3, 3, 0]",0.7877865433692932,1454.0,1446.0,6.602095300884476,,,401754618,-7.0,Bovada
401752811,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,34.0,"[7, 3, 10, 14]",0.9701969027519226,2073.0,2087.0,2229,Florida International,fbs,Conference USA,0.0,"[0, 0, 0, 0]",0.029803097248077393,1372.0,1358.0,4.026950736531958,,,401752811,-42.0,Bovada
401752812,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3830.0,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,56.0,"[14, 7, 21, 14]",0.9867881536483765,1800.0,1869.0,338,Kennesaw State,fbs,Conference USA,9.0,"[0, 6, 3, 0]",0.013211846351623535,1269.0,1200.0,3.090302435948307,,,401752812,-35.5,Bovada
401752825,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3982.0,Wallace Wade Stadium,150,Duke,fbs,ACC,19.0,"[3, 10, 6, 0]",0.2791347801685333,1526.0,1462.0,356,Illinois,fbs,Big Ten,45.0,"[7, 7, 14, 17]",0.7208652198314667,1578.0,1642.0,5.058968869408419,,,401752825,2.5,Bovada
401757227,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,True,,3662.0,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,34.0,"[7, 10, 7, 10]",0.6668782830238342,1634.0,1642.0,2335,Liberty,fbs,Conference USA,24.0,"[7, 3, 0, 14]",0.33312171697616577,1502.0,1494.0,4.611249661121996,,,401757227,6.0,Bovada
401754529,2025,2,regular,2025-09-06T16:00:00.000Z,False,True,False,False,,3752.0,Acrisure Stadium,221,Pittsburgh,fbs,ACC,45.0,"[7, 17, 7, 14]",0.9755685925483704,1470.0,1518.0,2117,Central Michigan,fbs,Mid-American,17.0,"[0, 10, 7, 0]",0.02443140745162964,1252.0,1204.0,3.5595529031904913,,,401754529,-21.5,Bovada
401752694,2025,2,regular,2025-09-06T16:45:00.000Z,False,True,False,False,,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,44.0,"[10, 20, 7, 7]",0.9838184118270874,1700.0,1724.0,328,Utah State,fbs,Mountain West,22.0,"[6, 0, 8, 8]",0.016181588172912598,1418.0,1394.0,3.808337874202806,,,401752694,-34.5,Bovada
401754637,2025,2,regular,2025-09-06T19:30:00.000Z,False,True,False,False,,3836.0,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,27.0,"[0, 3, 17, 7]",0.8717408776283264,1692.0,1696.0,2653,Troy,fbs,Sun Belt,16.0,"[7, 9, 0, 0]",0.12825912237167358,1476.0,1472.0,5.6461113334510316,,,401754637,-31.0,Bovada
401756880,2025,2,regular,2025-09-06T19:30:00.000Z,False,True,False,False,,3854.0,Nippert Stadium,2132,Cincinnati,fbs,Big 12,34.0,"[7, 14, 10, 3]",0.9651085734367371,1477.0,1504.0,189,Bowling Green,fbs,Mid-American,20.0,"[0, 3, 7, 10]",0.03489142656326294,1461.0,1434.0,3.2207508534805123,,,401756880,-22.5,Bovada
401752689,2025,2,regular,2025-09-06T19:30:00.000Z,False,True,False,False,,3838.0,Memorial Stadium,142,Missouri,fbs,SEC,42.0,"[6, 15, 7, 14]",0.9204921126365662,1640.0,1659.0,2305,Kansas,fbs,Big 12,31.0,"[21, 0, 3, 7]",0.07950788736343384,1632.0,1613.0,7.324718276252601,,,401752689,-5.5,Bovada
401762458,2025,2,regular,2025-09-06T19:30:00.000Z,False,True,False,True,,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,38.0,"[14, 10, 7, 7]",1.0,1543.0,1553.0,5,UAB,fbs,American Athletic,24.0,"[7, 17, 0, 0]",0.0,1319.0,1309.0,5.7014933667827785,,,401762458,-20.5,Bovada
